,text,label
2092,अर्काको नि बनाउन दिदैन,0
2093,भन्या यहि यो,2
2094,गरिबको पसिना चुस्न छोड बिकासको काममा बाधा नहाल,1
2095,गरिबको पसिना,2
2096,गरिबको पसिना चुस्न छोड,1
2097,िकासको काममा बाधा,0
2098,बिकासको काममा बाधा नहाल,1
2099,बाधा नहाल,1
2100,हेर लाजमर्दो तेत्रो दुख गरेर गरको काम नै लागेन ,2
2101,हेर लाजमर्दो,2
2102,तेत्रो दुख गरेर गरको काम नै लागेन,2
2103,काम नै लागेन,2
2104,ओइ भ्रष्टाचारको कुपुत्र नालायकका कुख्यात डाकाहरु कान खोलेर सुन,0
2105,ओइ भ्रष्टाचारको कुपुत्र,0
2106,नालायकका कुख्यात डाकाहरु,0
2107,कान खोलेर सुन,2
2108,कुपुत्र,0
2109,कुख्यात डाकाहरु,2
2110,कुख्यात डाकाहरु कान खोलेर सुन,0
2111,यस्तो लाचारी घिन लाग्दो दानबले पनि गर्न नमिल्ने काम जसरी आफ्नो खुट्टामा आफैले बन्चरो हानेका छौ,1
2112,यस्तो लाचारी घिन लाग्दो,0
2113,जसरी आफ्नो खुट्टामा आफैले बन्चरो हानेका छौ,2
2114,बन्चरो हानेका छौ,0
2115,घिन लाग्दो दानब,0
2116,गर्न नमिल्ने काम,2
2117,नै पिसाजहरुले गर्दा नि हो देश विकास नभाको,0
2118,देश विकास नभाको,2
2119,नै पिसाजहरुले गर्दा,0
2120,देश विकास,0
2121,हामी जनताले गर्दा नै कतिपय देश विकासको ठाँउमा अबरोध भैराछ्,1
2122,कतिपय देश विकासको ठाँउमा अबरोध भैराछ्,2
2123,हामी जनताले गर्दा नै,2
2124,देश विकासको ठाँउमा,2
2125,लाज पचेका नकचरा हर्लाइ टुडिखेल मा ल्याएर घुमेर एक एक लाइ किक हान्नु पर्ने,0
2126,लाज पचेका नकचरा,0
2127, टुडिखेल मा ल्याएर,2
2128,घुमेर एक एक लाइ किक हान्नु पर्ने,0
2129,किक हान्नु पर्ने,0
2130,अाखिर देश विकासकाे बाधक काे रहेछ त ?,2
2131,काे रहेछ त ?,2
2132,देश विकासकाे बाधक,0
2133,विकासकाे बाधक,0
2134,बाधक,0
2135,त्यहाँका जनताहरू कहा मरेका रहेछन्,0
2136,त्यहाँका जनताहरू,2
2137,कहा मरेका रहेछन् ?,2
2138,मरेका रहेछन्,0
2139,आफू पनि नगर्ने अरुको काममा पनि बाधा पुर्याउने प्रतिगामीहरु,0
2140,आफू पनि नगर्ने,2
2141,अरुको काममा पनि बाधा पुर्याउने,0
2142,प्रतिगामीहरु,0
2143,बाधा पुर्याउने,0
2144,"कुन मादारचोत हो, पक्कै के पि कै छाउरा होलान हैन सालो हरु लाई काटेर गिद्द लाई खुलाउनु पर्छ",0
